update,loss_tokens,proposal_accepted,functional_refresh,ledger_measurement,coefficient_abs_deviation_mean,coefficient_abs_deviation_max,budget_residual,beta2,fixed_activation_congruence,response_departure_energy
2613,684982272,False,False,gradient_surrogate,0.0,0.0,6.884716181114216e-16,0.95,1.0,0.0
2614,685244416,False,False,gradient_surrogate,0.0,0.0,1.0325942967382955e-15,0.95,1.0,0.0
2615,685506560,False,False,gradient_surrogate,0.0,0.0,1.7217565286312425e-16,0.95,1.0,0.0
2616,685768704,False,False,gradient_surrogate,0.0,0.0,3.4426732799927796e-16,0.95,1.0,0.0
2617,686030848,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2618,686292992,False,False,gradient_surrogate,0.0,0.0,3.443930183587035e-16,0.95,1.0,0.0
2619,686555136,False,False,gradient_surrogate,0.0,0.0,1.0326678058953466e-15,0.95,1.0,0.0
2620,686817280,False,False,gradient_surrogate,0.0,0.0,3.4419664285140654e-16,0.95,1.0,0.0
2621,687079424,False,False,gradient_surrogate,0.0,0.0,6.886352085287751e-16,0.95,1.0,0.0
2622,687341568,False,False,gradient_surrogate,0.0,0.0,1.7142983466578652e-16,0.95,1.0,0.0
2623,687603712,False,False,gradient_surrogate,0.0,0.0,3.441170248608051e-16,0.95,1.0,0.0
2624,687865856,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2625,688128000,False,True,functional,0.0,0.0,1.7215256368418716e-16,0.95,1.0,0.0
2626,688390144,False,False,gradient_surrogate,0.0,0.0,1.718671826847837e-16,0.95,1.0,0.0
2627,688652288,False,False,gradient_surrogate,0.0,0.0,5.155890904923046e-16,0.95,1.0,0.0
2628,688914432,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2629,689176576,False,False,gradient_surrogate,0.0,0.0,3.442133114284176e-16,0.95,1.0,0.0
2630,689438720,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2631,689700864,False,False,gradient_surrogate,0.0,0.0,1.7164513761180491e-16,0.95,1.0,0.0
2632,689963008,False,False,gradient_surrogate,0.0,0.0,1.7206879080041025e-16,0.95,1.0,0.0
2633,690225152,False,True,functional,0.0,0.0,3.427238614407265e-16,0.95,1.0,0.0
2634,690487296,False,False,gradient_surrogate,0.0,0.0,3.4367737106417186e-16,0.95,1.0,0.0
2635,690749440,False,False,gradient_surrogate,0.0,0.0,3.438479528397543e-16,0.95,1.0,0.0
2636,691011584,False,False,gradient_surrogate,0.0,0.0,3.4396768622186263e-16,0.95,1.0,0.0
2637,691273728,False,False,gradient_surrogate,0.0,0.0,5.164901147036552e-16,0.95,1.0,0.0
2638,691535872,False,False,gradient_surrogate,0.0,0.0,1.7207054064223e-16,0.95,1.0,0.0
2639,691798016,False,False,gradient_surrogate,0.0,0.0,6.886334971087783e-16,0.95,1.0,0.0
2640,692060160,False,False,gradient_surrogate,0.0,0.0,3.4405682479827455e-16,0.95,1.0,0.0
2641,692322304,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2642,692584448,False,False,gradient_surrogate,0.0,0.0,3.4416469015175786e-16,0.95,1.0,0.0
2643,692846592,False,False,gradient_surrogate,0.0,0.0,1.378008498642045e-15,0.95,1.0,0.0
2644,693108736,False,False,gradient_surrogate,0.0,0.0,1.2049949765138166e-15,0.95,1.0,0.0
2645,693370880,False,False,gradient_surrogate,0.0,0.0,6.884617372896434e-16,0.95,1.0,0.0
2646,693633024,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2647,693895168,False,False,gradient_surrogate,0.0,0.0,3.44100023276908e-16,0.95,1.0,0.0
2648,694157312,False,False,gradient_surrogate,0.0,0.0,3.443564758030918e-16,0.95,1.0,0.0
2649,694419456,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2650,694681600,False,False,gradient_surrogate,0.0,0.0,1.7200242059720635e-16,0.95,1.0,0.0
2651,694943744,False,False,gradient_surrogate,0.0,0.0,1.0320698433926317e-15,0.95,1.0,0.0
2652,695205888,False,False,gradient_surrogate,0.0,0.0,3.441528635015405e-16,0.95,1.0,0.0
2653,695468032,False,False,gradient_surrogate,0.0,0.0,8.589394448704222e-16,0.95,1.0,0.0
2654,695730176,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2655,695992320,False,False,gradient_surrogate,0.0,0.0,5.160870683622127e-16,0.95,1.0,0.0
2656,696254464,False,False,gradient_surrogate,0.0,0.0,1.720427007477354e-16,0.95,1.0,0.0
2657,696516608,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2658,696778752,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2659,697040896,False,False,gradient_surrogate,0.0,0.0,1.0321361818584162e-15,0.95,1.0,0.0
2660,697303040,False,False,gradient_surrogate,0.0,0.0,1.7205166425439298e-16,0.95,1.0,0.0
2661,697565184,False,False,gradient_surrogate,0.0,0.0,3.4413572931980235e-16,0.95,1.0,0.0
2662,697827328,False,False,gradient_surrogate,0.0,0.0,5.163947562316685e-16,0.95,1.0,0.0
2663,698089472,False,False,gradient_surrogate,0.0,0.0,3.384462405743402e-16,0.95,1.0,0.0
2664,698351616,False,False,gradient_surrogate,0.0,0.0,3.4294549973062116e-16,0.95,1.0,0.0
2665,698613760,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2666,698875904,False,False,gradient_surrogate,0.0,0.0,6.87280654504299e-16,0.95,1.0,0.0
2667,699138048,False,False,gradient_surrogate,0.0,0.0,5.117116575612788e-16,0.95,1.0,0.0
2668,699400192,False,False,gradient_surrogate,0.0,0.0,1.70066306926293e-16,0.95,1.0,0.0
2669,699662336,False,False,gradient_surrogate,0.0,0.0,3.4284143412680854e-16,0.95,1.0,0.0
2670,699924480,False,False,gradient_surrogate,0.0,0.0,1.715528574944373e-16,0.95,1.0,0.0
2671,700186624,False,False,gradient_surrogate,0.0,0.0,3.432598904638593e-16,0.95,1.0,0.0
2672,700448768,False,False,gradient_surrogate,0.0,0.0,6.867837441802199e-16,0.95,1.0,0.0
2673,700710912,False,True,functional,0.0,0.0,6.875556868664436e-16,0.95,1.0,0.0
2674,700973056,False,False,gradient_surrogate,0.0,0.0,8.594139970969071e-16,0.95,1.0,0.0
2675,701235200,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2676,701497344,False,False,gradient_surrogate,0.0,0.0,5.158452159732716e-16,0.95,1.0,0.0
2677,701759488,False,False,gradient_surrogate,0.0,0.0,6.882180639279537e-16,0.95,1.0,0.0
2678,702021632,False,False,gradient_surrogate,0.0,0.0,3.4408403049560347e-16,0.95,1.0,0.0
2679,702283776,False,False,gradient_surrogate,0.0,0.0,1.7204359303555547e-16,0.95,1.0,0.0
2680,702545920,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2681,702808064,False,True,functional,0.0,0.0,1.376239428823097e-15,0.95,1.0,0.0
2682,703070208,False,False,gradient_surrogate,0.0,0.0,3.434619113773295e-16,0.95,1.0,0.0
2683,703332352,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2684,703594496,False,False,gradient_surrogate,0.0,0.0,3.425350310689095e-16,0.95,1.0,0.0
2685,703856640,False,False,gradient_surrogate,0.0,0.0,5.161579242166945e-16,0.95,1.0,0.0
2686,704118784,False,False,gradient_surrogate,0.0,0.0,6.879925071451904e-16,0.95,1.0,0.0
2687,704380928,False,False,gradient_surrogate,0.0,0.0,6.882663525526865e-16,0.95,1.0,0.0
2688,704643072,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2689,704905216,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
2690,705167360,False,False,gradient_surrogate,0.0,0.0,3.441913322636269e-16,0.95,1.0,0.0
2691,705429504,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2692,705691648,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2693,705953792,False,False,gradient_surrogate,0.0,0.0,3.442716799629231e-16,0.95,1.0,0.0
2694,706215936,False,False,gradient_surrogate,0.0,0.0,6.886830861131873e-16,0.95,1.0,0.0
2695,706478080,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2696,706740224,False,False,gradient_surrogate,0.0,0.0,1.7107061883300875e-16,0.95,1.0,0.0
2697,707002368,False,True,functional,0.0,0.0,3.443403095129016e-16,0.95,1.0,0.0
2698,707264512,False,False,gradient_surrogate,0.0,0.0,1.0326182165648203e-15,0.95,1.0,0.0
2699,707526656,False,False,gradient_surrogate,0.0,0.0,3.4411705261251804e-16,0.95,1.0,0.0
2700,707788800,False,False,gradient_surrogate,0.0,0.0,3.434724637779845e-16,0.95,1.0,0.0
2701,708050944,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2702,708313088,False,False,gradient_surrogate,0.0,0.0,3.4419372377804144e-16,0.95,1.0,0.0
2703,708575232,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2704,708837376,False,False,gradient_surrogate,0.0,0.0,5.164487170442364e-16,0.95,1.0,0.0
2705,709099520,False,True,functional,0.0,0.0,1.7174027974956881e-16,0.95,1.0,0.0
2706,709361664,False,False,gradient_surrogate,0.0,0.0,3.442464944016147e-16,0.95,1.0,0.0
2707,709623808,False,False,gradient_surrogate,0.0,0.0,1.7220054946134866e-16,0.95,1.0,0.0
2708,709885952,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
2709,710148096,False,False,gradient_surrogate,0.0,0.0,6.885994540870881e-16,0.95,1.0,0.0
